C3,CZ,C4
-0.0039704186,-0.006372728,-0.01023652
-0.0039576995,-0.006352313,-0.0102037275
-0.0039449898,-0.0063319136,-0.01017096
-0.0039322902,-0.00631153,-0.010138217
-0.0039196,-0.0062911613,-0.0101055
-0.0039069196,-0.0062708086,-0.010072808
-0.0038942492,-0.006250472,-0.01004014
-0.0038815883,-0.0062301503,-0.010007498
-0.003868937,-0.0062098443,-0.00997488
-0.0038562957,-0.0061895545,-0.0099422885
-0.0038436642,-0.00616928,-0.009909722
-0.0038310422,-0.0061490205,-0.00987718
-0.00381843,-0.0061287777,-0.009844664
-0.0038058278,-0.0061085504,-0.009812172
-0.0037932354,-0.006088339,-0.009779706
-0.0037806525,-0.006068142,-0.009747265
-0.0037680794,-0.0060479622,-0.009714849
-0.0037555164,-0.0060277977,-0.009682459
-0.0037429628,-0.0060076485,-0.009650094
-0.0037304193,-0.0059875157,-0.009617753
-0.0037178856,-0.0059673986,-0.009585439
-0.003705362,-0.0059472965,-0.00955315
-0.003692848,-0.005927211,-0.0095208865
-0.0036803437,-0.005907141,-0.009488649
-0.0036678493,-0.0058870874,-0.009456435
-0.003655365,-0.005867049,-0.009424249
-0.0036428904,-0.0058470266,-0.009392086
-0.0036304258,-0.00582702,-0.00935995
-0.0036179707,-0.0058070295,-0.009327839
-0.003605526,-0.0057870545,-0.009295753
-0.003593091,-0.0057670954,-0.009263693
-0.003580666,-0.005747153,-0.009231659
-0.0035682507,-0.005727226,-0.00919965
-0.0035558457,-0.0057073147,-0.009167667
-0.0035434503,-0.0056874193,-0.009135709
-0.0035310648,-0.0056675402,-0.009103778
-0.0035186894,-0.005647677,-0.009071872
-0.003506324,-0.00562783,-0.009039991
-0.0034939684,-0.0056079985,-0.009008135
-0.003481623,-0.005588183,-0.008976306
-0.0034692874,-0.0055683837,-0.008944502
-0.0034569618,-0.0055486006,-0.008912724
-0.0034446463,-0.0055288333,-0.008880973
-0.0034323405,-0.005509082,-0.008849246
-0.003420045,-0.005489347,-0.008817546
-0.0034077594,-0.0054696277,-0.008785871
-0.0033954838,-0.005449925,-0.008754222
-0.0033832183,-0.005430238,-0.008722599
-0.0033709626,-0.005410567,-0.008691002
-0.003358717,-0.0053909128,-0.008659431
-0.0033464816,-0.005371274,-0.008627884
-0.0033342561,-0.0053516515,-0.008596365
-0.003322041,-0.005332045,-0.008564872
-0.0033098357,-0.005312455,-0.008533404
-0.0032976405,-0.005292881,-0.008501963
-0.0032854553,-0.005273323,-0.008470546
-0.0032732803,-0.0052537816,-0.008439157
-0.0032611154,-0.005234256,-0.008407793
-0.0032489605,-0.0052147466,-0.008376456
-0.0032368158,-0.005195254,-0.008345144
-0.0032246811,-0.005175777,-0.008313858
-0.0032125567,-0.0051563163,-0.008282599
-0.003200442,-0.005136872,-0.008251365
-0.0031883377,-0.0051174443,-0.0082201585
-0.0031762435,-0.0050980323,-0.008188977
-0.0031641596,-0.005078637,-0.008157822
-0.003152086,-0.0050592576,-0.008126693
-0.003140022,-0.005039895,-0.00809559
-0.0031279686,-0.005020548,-0.008064515
-0.0031159252,-0.005001218,-0.008033464
-0.0031038919,-0.004981904,-0.0080024395
-0.003091869,-0.0049626064,-0.007971442
-0.003079856,-0.0049433247,-0.007940471
-0.0030678536,-0.0049240603,-0.007909525
-0.0030558612,-0.0049048113,-0.007878606
-0.003043879,-0.004885579,-0.007847714
-0.0030319067,-0.0048663635,-0.007816847
-0.003019945,-0.004847164,-0.0077860076
-0.0030079933,-0.0048279813,-0.0077551943
-0.0029960521,-0.0048088147,-0.0077244067
-0.002984121,-0.0047896644,-0.007693646
-0.0029722,-0.004770531,-0.0076629114
-0.0029602894,-0.004751413,-0.007632204
-0.0029483892,-0.0047323126,-0.007601522
-0.002936499,-0.0047132284,-0.0075708665
-0.0029246192,-0.0046941605,-0.0075402386
-0.0029127495,-0.0046751094,-0.0075096358
-0.00290089,-0.004656074,-0.0074790604
-0.0028890413,-0.004637056,-0.007448511
-0.0028772026,-0.0046180543,-0.0074179885
-0.002865374,-0.004599069,-0.007387493
-0.0028535558,-0.0045801,-0.0073570227
-0.002841748,-0.0045611477,-0.0073265797
-0.0028299505,-0.0045422125,-0.0072961636
-0.0028181633,-0.004523293,-0.0072657736
-0.0028063864,-0.00450439,-0.00723541
-0.0027946199,-0.0044855047,-0.007205074
-0.0027828638,-0.004466635,-0.0071747643
-0.0027711177,-0.004447782,-0.0071444805
-0.0027593824,-0.004428946,-0.0071142246
-0.0027476572,-0.0044101262,-0.0070839943
-0.0027359421,-0.004391324,-0.007053791
-0.0027242377,-0.004372537,-0.007023615
-0.0027125438,-0.0043537673,-0.006993465
-0.0027008601,-0.0043350146,-0.006963342
-0.0026891867,-0.0043162783,-0.0069332463
-0.0026775238,-0.004297558,-0.0069031767
-0.0026658713,-0.004278855,-0.0068731336
-0.0026542288,-0.004260169,-0.0068431175
-0.0026425973,-0.004241499,-0.006813129
-0.002630976,-0.004222846,-0.0067831664
-0.0026193648,-0.0042042104,-0.006753231
-0.0026077644,-0.0041855904,-0.0067233224
-0.0025961744,-0.0041669877,-0.0066934414
-0.0025845945,-0.004148402,-0.0066635865
-0.0025730252,-0.0041298326,-0.0066337585
-0.0025614665,-0.0041112797,-0.006603957
-0.0025499181,-0.004092744,-0.0065741832
-0.0025383802,-0.004074225,-0.0065444363
-0.0025268525,-0.0040557226,-0.006514716
-0.0025153356,-0.0040372373,-0.006485023
-0.002503829,-0.0040187687,-0.0064553567
-0.0024923328,-0.004000317,-0.006425718
-0.0024808475,-0.003981882,-0.0063961055
-0.0024693722,-0.0039634635,-0.00636652
-0.0024579077,-0.0039450624,-0.006336962
-0.0024464536,-0.0039266776,-0.0063074306
-0.0024350097,-0.0039083096,-0.0062779263
-0.0024235765,-0.0038899588,-0.00624845
-0.002412154,-0.0038716248,-0.0062189996
-0.0024007417,-0.0038533076,-0.006189577
-0.0023893402,-0.0038350075,-0.006160181
-0.002377949,-0.0038167238,-0.006130812
-0.0023665684,-0.0037984573,-0.006101471
-0.0023551981,-0.0037802078,-0.006072156
-0.0023438388,-0.0037619749,-0.0060428693
-0.0023324897,-0.0037437594,-0.0060136095
-0.0023211513,-0.0037255604,-0.0059843767
-0.0023098234,-0.0037073784,-0.005955171
-0.002298506,-0.0036892132,-0.005925992
-0.0022871993,-0.0036710654,-0.005896841
-0.0022759028,-0.0036529342,-0.005867717
-0.0022646172,-0.0036348198,-0.00583862
-0.002253342,-0.0036167228,-0.0058095506
-0.0022420776,-0.0035986423,-0.0057805083
-0.0022308235,-0.003580579,-0.0057514934
-0.00221958,-0.0035625328,-0.005722506
-0.0022083472,-0.0035445036,-0.0056935456
-0.0021971252,-0.0035264913,-0.005664612
-0.0021859137,-0.003508496,-0.0056357062
-0.0021747125,-0.0034905178,-0.005606828
-0.0021635222,-0.0034725566,-0.005577977
-0.0021523423,-0.0034546123,-0.005549153
-0.0021411732,-0.0034366853,-0.0055203564
-0.0021300146,-0.003418775,-0.0054915873
-0.0021188664,-0.0034008818,-0.005462846
-0.0021077292,-0.003383006,-0.0054341317
-0.0020966027,-0.003365147,-0.0054054447
-0.0020854867,-0.003347305,-0.0053767855
-0.002074381,-0.0033294803,-0.0053481534
-0.0020632865,-0.0033116725,-0.005319549
-0.0020522021,-0.003293882,-0.0052909716
-0.002041129,-0.0032761085,-0.005262422
-0.002030066,-0.003258352,-0.0052339
-0.002019014,-0.0032406126,-0.0052054054
-0.0020079724,-0.0032228902,-0.005176938
-0.0019969416,-0.0032051853,-0.0051484983
-0.0019859215,-0.0031874974,-0.0051200865
-0.0019749121,-0.0031698267,-0.0050917016
-0.0019639132,-0.003152173,-0.0050633447
-0.0019529251,-0.0031345363,-0.0050350153
-0.0019419477,-0.0031169169,-0.0050067133
-0.0019309811,-0.0030993146,-0.004978439
-0.001920025,-0.0030817299,-0.0049501923
-0.0019090797,-0.0030641619,-0.0049219728
-0.001898145,-0.003046611,-0.004893781
-0.0018872211,-0.0030290775,-0.0048656175
-0.001876308,-0.0030115615,-0.004837481
-0.0018654055,-0.0029940624,-0.004809372
-0.0018545138,-0.0029765805,-0.004781291
-0.0018436328,-0.0029591157,-0.0047532376
-0.0018327624,-0.0029416683,-0.0047252118
-0.0018219028,-0.002924238,-0.004697214
-0.001811054,-0.0029068252,-0.004669243
-0.0018002159,-0.0028894292,-0.0046413
-0.0017893886,-0.0028720507,-0.004613385
-0.0017785719,-0.0028546897,-0.0045854975
-0.0017677661,-0.0028373455,-0.004557638
-0.001756971,-0.0028200187,-0.004529806
-0.0017461866,-0.0028027091,-0.0045020017
-0.0017354131,-0.002785417,-0.0044742255
-0.0017246502,-0.002768142,-0.0044464767
-0.0017138981,-0.0027508843,-0.0044187554
-0.0017031569,-0.002733644,-0.004391062
-0.0016924264,-0.002716421,-0.004363397
-0.0016817065,-0.0026992152,-0.004335759
-0.0016709976,-0.0026820265,-0.0043081497
-0.0016602995,-0.0026648554,-0.0042805676
-0.0016496121,-0.0026477017,-0.0042530135
-0.0016389355,-0.002630565,-0.004225487
-0.0016282697,-0.002613446,-0.0041979887
-0.0016176148,-0.002596344,-0.0041705174
-0.0016069704,-0.0025792595,-0.0041430746
-0.0015963372,-0.0025621923,-0.0041156597
-0.0015857146,-0.0025451423,-0.004088273
-0.0015751027,-0.0025281098,-0.0040609133
-0.0015645018,-0.0025110948,-0.0040335823
-0.0015539117,-0.002494097,-0.0040062782
-0.0015433324,-0.0024771166,-0.0039790026
-0.0015327638,-0.0024601535,-0.003951755
-0.0015222062,-0.002443208,-0.0039245356
-0.0015116594,-0.0024262795,-0.0038973435
-0.0015011233,-0.0024093688,-0.0038701794
-0.0014905982,-0.002392475,-0.0038430435
-0.0014800839,-0.002375599,-0.0038159355
-0.0014695803,-0.0023587404,-0.0037888554
-0.0014590878,-0.002341899,-0.003761803
-0.0014486059,-0.0023250752,-0.003734779
-0.001438135,-0.0023082686,-0.0037077828
-0.0014276749,-0.0022914796,-0.0036808148
-0.0014172257,-0.002274708,-0.0036538744
-0.0014067873,-0.0022579539,-0.0036269624
-0.0013963598,-0.002241217,-0.003600078
-0.0013859431,-0.0022244977,-0.0035732219
-0.0013755375,-0.0022077959,-0.0035463937
-0.0013651425,-0.0021911117,-0.0035195935
-0.0013547585,-0.0021744447,-0.0034928212
-0.0013443853,-0.0021577952,-0.0034660774
-0.0013340231,-0.0021411632,-0.0034393615
-0.0013236717,-0.0021245487,-0.0034126735
-0.0013133312,-0.0021079516,-0.0033860137
-0.0013030017,-0.002091372,-0.0033593818
-0.0012926828,-0.0020748097,-0.0033327779
-0.0012823751,-0.002058265,-0.0033062024
-0.001272078,-0.0020417378,-0.0032796545
-0.001261792,-0.0020252282,-0.0032531354
-0.0012515169,-0.0020087361,-0.0032266441
-0.0012412528,-0.0019922613,-0.0032001806
-0.0012309994,-0.001975804,-0.0031737457
-0.0012207569,-0.0019593646,-0.0031473385
-0.0012105254,-0.0019429423,-0.0031209597
-0.0012003048,-0.0019265376,-0.003094609
-0.0011900952,-0.0019101505,-0.0030682862
-0.0011798964,-0.001893781,-0.003041992
-0.0011697087,-0.001877429,-0.0030157256
-0.0011595316,-0.0018610944,-0.0029894877
-0.0011493658,-0.0018447775,-0.0029632775
-0.0011392107,-0.0018284781,-0.002937096
-0.0011290665,-0.0018121961,-0.0029109423
-0.0011189333,-0.0017959317,-0.002884817
-0.001108811,-0.0017796849,-0.0028587198
-0.0010986998,-0.0017634557,-0.0028326507
-0.0010885994,-0.001747244,-0.00280661
-0.00107851,-0.0017310499,-0.0027805972
-0.0010684315,-0.0017148734,-0.002754613
-0.0010583639,-0.0016987143,-0.0027286569
-0.0010483073,-0.001682573,-0.0027027288
-0.0010382617,-0.001666449,-0.0026768292
-0.001028227,-0.0016503428,-0.0026509578
-0.0010182033,-0.0016342541,-0.0026251148
-0.0010081904,-0.0016181831,-0.0025992997
-0.0009981887,-0.0016021297,-0.002573513
-0.0009881979,-0.0015860938,-0.0025477547
-0.000978218,-0.0015700754,-0.0025220243
-0.00096824905,-0.0015540747,-0.0024963224
-0.0009582911,-0.0015380916,-0.0024706488
-0.0009483441,-0.0015221261,-0.0024450035
-0.0009384081,-0.0015061783,-0.0024193865
-0.00092848303,-0.001490248,-0.0023937977
-0.0009185689,-0.0014743353,-0.0023682374
-0.0009086659,-0.0014584403,-0.002342705
-0.0008987738,-0.0014425629,-0.0023172013
-0.0008888926,-0.0014267032,-0.0022917257
-0.0008790225,-0.0014108609,-0.0022662787
-0.00086916337,-0.0013950365,-0.0022408597
-0.00085931516,-0.0013792296,-0.002215469
-0.00084947795,-0.0013634403,-0.002190107
-0.0008396518,-0.0013476688,-0.002164773
-0.0008298366,-0.0013319147,-0.0021394673
-0.0008200324,-0.0013161785,-0.00211419
-0.0008102391,-0.0013004597,-0.0020889414
-0.0008004569,-0.0012847587,-0.0020637207
-0.0007906857,-0.0012690753,-0.0020385287
-0.0007809255,-0.0012534097,-0.002013365
-0.00077117624,-0.0012377616,-0.0019882293
-0.00076143804,-0.0012221312,-0.0019631223
-0.00075171085,-0.0012065185,-0.0019380436
-0.0007419947,-0.0011909234,-0.0019129934
-0.00073228945,-0.001175346,-0.0018879714
-0.00072259526,-0.0011597862,-0.001862978
-0.0007129121,-0.0011442442,-0.0018380127
-0.00070324,-0.0011287199,-0.0018130759
-0.0006935788,-0.0011132131,-0.0017881676
-0.0006839287,-0.0010977242,-0.0017632877
-0.0006742896,-0.001082253,-0.001738436
-0.00066466146,-0.0010667992,-0.001713613
-0.0006550444,-0.0010513633,-0.0016888182
-0.0006454384,-0.001035945,-0.0016640519
-0.0006358434,-0.0010205444,-0.001639314
-0.00062625937,-0.0010051616,-0.0016146046
-0.00061668636,-0.0009897965,-0.0015899235
-0.0006071245,-0.0009744489,-0.0015652709
-0.00059757347,-0.0009591191,-0.0015406467
-0.00058803364,-0.00094380707,-0.001516051
-0.0005785048,-0.00092851266,-0.0014914837
-0.0005689869,-0.00091323606,-0.0014669448
-0.00055948016,-0.0008979771,-0.0014424344
-0.0005499844,-0.0008827358,-0.0014179525
-0.00054049963,-0.0008675123,-0.001393499
-0.000531026,-0.0008523065,-0.0013690738
-0.00052156334,-0.00083711836,-0.0013446773
-0.0005121117,-0.00082194805,-0.0013203091
-0.0005026712,-0.0008067954,-0.0012959695
-0.00049324165,-0.00079166045,-0.0012716582
-0.00048382313,-0.0007765432,-0.0012473755
-0.0004744157,-0.0007614437,-0.0012231212
-0.0004650193,-0.00074636197,-0.0011988954
-0.00045563394,-0.00073129794,-0.0011746981
-0.00044625966,-0.0007162516,-0.0011505292
-0.00043689637,-0.00070122303,-0.0011263888
-0.00042754418,-0.00068621227,-0.0011022771
-0.00041820298,-0.00067121914,-0.0010781937
-0.00040887287,-0.00065624376,-0.0010541388
-0.00039955383,-0.0006412861,-0.0010301124
-0.0003902458,-0.0006263462,-0.0010061144
-0.00038094886,-0.00061142404,-0.0009821451
-0.00037166296,-0.0005965197,-0.00095820415
-0.00036238812,-0.000581633,-0.0009342917
-0.00035312434,-0.0005667641,-0.0009104078
-0.0003438716,-0.0005519129,-0.0008865523
-0.0003346299,-0.00053707947,-0.0008627255
-0.00032539928,-0.0005222638,-0.0008389271
-0.0003161797,-0.00050746585,-0.0008151572
-0.00030697123,-0.00049268565,-0.0007914158
-0.00029777377,-0.00047792323,-0.000767703
-0.00028858738,-0.00046317853,-0.00074401865
-0.00027941205,-0.00044845164,-0.0007203629
-0.00027024778,-0.00043374245,-0.0006967355
-0.00026109457,-0.00041905104,-0.0006731368
-0.00025195247,-0.00040437735,-0.0006495665
-0.00024282138,-0.00038972148,-0.00062602473
-0.00023370136,-0.00037508333,-0.0006025115
-0.00022459243,-0.00036046293,-0.0005790268
-0.00021549454,-0.00034586035,-0.0005555707
-0.00020640771,-0.00033127546,-0.0005321431
-0.00019733197,-0.00031670835,-0.000508744
-0.0001882673,-0.000302159,-0.00048537343
-0.00017921368,-0.00028762742,-0.00046203137
-0.00017017113,-0.00027311363,-0.0004387179
-0.00016113964,-0.00025861757,-0.0004154329
-0.00015211923,-0.00024413929,-0.00039217647
-0.00014310988,-0.00022967877,-0.00036894862
-0.0001341116,-0.00021523602,-0.00034574926
-0.0001251244,-0.00020081103,-0.00032257845
-0.000116148265,-0.0001864038,-0.0002994362
-0.0001071832,-0.00017201436,-0.00027632245
-9.8229204e-05,-0.00015764269,-0.00025323726
-8.928628e-05,-0.00014328877,-0.00023018061
-8.0354424e-05,-0.00012895261,-0.0002071525
-7.143364e-05,-0.00011463425,-0.00018415293
-6.2523926e-05,-0.000100333644,-0.0001611819
-5.362528e-05,-8.6050815e-05,-0.00013823943
-4.473771e-05,-7.178575e-05,-0.00011532551
-3.5861212e-05,-5.753846e-05,-9.2440125e-05
-2.6995785e-05,-4.3308937e-05,-6.9583286e-05
-1.814143e-05,-2.9097182e-05,-4.6754998e-05
-9.298152e-06,-1.4903201e-05,-2.395525e-05
-4.6594238e-07,-7.269913e-07,-1.1840488e-06
8.355195e-06,1.3431444e-05,2.1558606e-05
1.7165261e-05,2.7572107e-05,4.4272714e-05
2.5964255e-05,4.1695e-05,6.695827e-05
3.4752175e-05,5.5800116e-05,8.9615285e-05
4.3529024e-05,6.9887465e-05,0.000112243746
5.22948e-05,8.3957035e-05,0.00013484366
6.1049504e-05,9.800884e-05,0.00015741504
6.979313e-05,0.00011204288,0.00017995785
7.852569e-05,0.00012605914,0.00020247213
8.724717e-05,0.00014005763,0.00022495787
9.595759e-05,0.00015403834,0.00024741504
0.00010465692,0.0001680013,0.00026984367
0.000113345195,0.00018194647,0.00029224379
0.0001220224,0.00019587387,0.00031461535
0.00013068852,0.0002097835,0.0003369583
0.00013934358,0.00022367536,0.0003592728
0.00014798756,0.00023754947,0.0003815587
0.00015662047,0.00025140579,0.00040381606
0.00016524232,0.00026524434,0.0004260449
0.00017385308,0.00027906513,0.0004482452
0.00018245279,0.00029286815,0.0004704169
0.00019104143,0.00030665338,0.00049256015
0.00019961898,0.00032042086,0.0005146748
0.00020818548,0.0003341706,0.0005367609
0.0002167409,0.00034790256,0.0005588185
0.00022528526,0.0003616167,0.00058084755
0.00023381854,0.00037531313,0.000602848
0.00024234076,0.0003889918,0.00062482007
0.0002508519,0.0004026527,0.0006467635
0.000259352,0.0004162958,0.00066867843
0.000267841,0.00042992117,0.00069056475
0.00027631896,0.00044352878,0.0007124226
0.00028478584,0.00045711861,0.0007342519
0.00029324167,0.0004706907,0.00075605273
0.00030168644,0.000484245,0.00077782496
0.00031012011,0.00049778156,0.0007995687
0.00031854276,0.00051130034,0.0008212839
0.0003269543,0.00052480143,0.00084297056
0.0003353548,0.0005382847,0.0008646288
0.00034374424,0.00055175024,0.00088625844
0.00035212262,0.0005651981,0.00090785953
0.00036048994,0.0005786281,0.00092943216
0.0003688462,0.0005920403,0.0009509763
0.00037719138,0.0006054349,0.0009724918
0.00038552552,0.00061881164,0.0009939789
0.0003938486,0.0006321707,0.0010154374
0.00040216066,0.00064551196,0.0010368675
0.00041046162,0.0006588355,0.0010582691
0.00041875153,0.0006721413,0.0010796421
0.00042703038,0.0006854293,0.0011009866
0.0004352982,0.0006986996,0.0011223027
0.00044355495,0.0007119522,0.0011435902
0.00045180065,0.000725187,0.0011648493
0.00046003528,0.0007384041,0.0011860798
0.00046825886,0.0007516034,0.0012072818
0.0004764714,0.00076478504,0.0012284555
0.00048467293,0.00077794894,0.0012496006
0.00049286336,0.0007910951,0.0012707171
0.00050104276,0.0008042234,0.0012918053
0.0005092111,0.0008173341,0.0013128648
0.0005173684,0.0008304271,0.0013338961
0.0005255147,0.0008435023,0.0013548987
0.0005336499,0.00085655984,0.001375873
0.00054177403,0.0008695996,0.0013968187
0.0005498872,0.0008826216,0.0014177359
0.0005579893,0.00089562597,0.0014386248
0.0005660804,0.0009086125,0.001459485
0.00057416037,0.0009215814,0.001480317
0.00058222935,0.0009345326,0.0015011204
0.0005902873,0.0009474661,0.0015218954
0.0005983342,0.0009603818,0.0015426419
0.00060637004,0.0009732799,0.00156336
0.0006143949,0.0009861602,0.0015840495
0.0006224087,0.0009990227,0.0016047107
0.00063041144,0.0010118678,0.0016253436
0.00063840323,0.001024695,0.0016459478
0.0006463839,0.0010375044,0.0016665237
0.0006543536,0.0010502964,0.001687071
0.00066231226,0.0010630704,0.0017075902
0.00067025993,0.0010758268,0.0017280807
0.00067819655,0.0010885656,0.0017485429
0.0006861221,0.0011012866,0.0017689767
0.0006940367,0.0011139899,0.0017893821
0.00070194027,0.0011266756,0.001809759
0.00070983276,0.0011393436,0.0018301075
0.0007177143,0.0011519938,0.0018504275
0.0007255848,0.0011646264,0.0018707194
0.0007334443,0.0011772413,0.0018909826
0.0007412927,0.0011898386,0.0019112176
0.0007491302,0.0012024181,0.001931424
0.0007569567,0.0012149801,0.0019516022
0.0007647721,0.0012275244,0.001971752
0.00077257655,0.0012400509,0.0019918734
0.00078037,0.0012525598,0.0020119664
0.00078815245,0.0012650511,0.002032031
0.0007959238,0.0012775246,0.002052067
0.00080368423,0.0012899805,0.0020720751
0.0008114337,0.0013024189,0.0020920548
0.0008191721,0.0013148395,0.0021120058
0.00082689954,0.0013272425,0.0021319287
0.00083461596,0.0013396277,0.0021518234
0.0008423214,0.0013519955,0.0021716894
0.00085001584,0.0013643455,0.0021915273
0.0008576993,0.0013766779,0.0022113367
0.0008653718,0.0013889925,0.0022311178
0.00087303325,0.0014012898,0.0022508707
0.0008806838,0.0014135693,0.0022705952
0.00088832324,0.0014258311,0.0022902915
0.0008959518,0.0014380753,0.0023099591
0.0009035694,0.0014503018,0.0023295989
0.000911176,0.001462511,0.00234921
0.00091877155,0.0014747023,0.002368793
0.0009263561,0.001486876,0.0023883476
0.0009339298,0.0014990321,0.002407874
0.00094149244,0.0015111708,0.0024273722
0.00094904425,0.0015232917,0.002446842
0.00095658493,0.001535395,0.0024662833
0.00096411473,0.0015474807,0.0024856967
0.00097163353,0.0015595488,0.0025050817
0.0009791413,0.0015715993,0.0025244383
0.0009866382,0.0015836323,0.0025437668
0.0009941242,0.0015956477,0.002563067
0.0010015991,0.0016076454,0.0025823389
0.0010090632,0.0016196256,0.0026015828
0.0010165162,0.0016315882,0.002620798
0.0010239583,0.0016435332,0.0026399854
0.0010313895,0.0016554606,0.0026591446
0.0010388098,0.0016673706,0.002678275
0.0010462189,0.0016792628,0.002697378
0.0010536173,0.0016911377,0.002716452
0.0010610047,0.0017029948,0.0027354984
0.0010683812,0.0017148345,0.0027545162
0.0010757466,0.0017266565,0.002773506
0.0010831013,0.001738461,0.0027924676
0.0010904449,0.001750248,0.002811401
0.0010977776,0.0017620174,0.0028303063
0.0011050993,0.0017737694,0.002849183
0.0011124103,0.0017855037,0.002868032
0.0011197102,0.0017972206,0.0028868527
0.0011269993,0.0018089198,0.0029056452
0.0011342773,0.0018206016,0.0029244095
0.0011415445,0.0018322659,0.0029431458
0.0011488007,0.0018439125,0.0029618538
0.0011560462,0.0018555417,0.0029805338
0.0011632806,0.0018671534,0.0029991858
0.0011705041,0.0018787476,0.0030178095
0.0011777167,0.0018903243,0.003036405
0.0011849185,0.0019018835,0.0030549725
0.0011921093,0.0019134252,0.0030735119
0.0011992891,0.0019249493,0.003092023
0.0012064582,0.0019364561,0.003110506
0.0012136163,0.0019479452,0.0031289612
0.0012207635,0.001959417,0.0031473883
0.0012278999,0.0019708714,0.003165787
0.0012350254,0.001982308,0.003184158
0.00124214,0.0019937274,0.0032025008
0.0012492437,0.0020051291,0.0032208154
0.0012563365,0.0020165134,0.0032391022
0.0012634184,0.0020278804,0.0032573608
0.0012704894,0.0020392297,0.0032755914
0.0012775495,0.0020505618,0.0032937939
0.001284599,0.0020618762,0.0033119684
0.0012916373,0.0020731734,0.0033301148
0.0012986648,0.0020844531,0.0033482334
0.0013056817,0.0020957154,0.003366324
0.0013126875,0.0021069602,0.0033843862
0.0013196825,0.0021181875,0.0034024208
0.0013266667,0.0021293976,0.0034204272
0.0013336398,0.00214059,0.0034384057
0.0013406024,0.0021517652,0.0034563562
0.0013475539,0.0021629229,0.0034742788
0.0013544946,0.0021740631,0.0034921735
0.0013614246,0.0021851861,0.00351004
0.0013683436,0.0021962915,0.0035278788
0.0013752518,0.0022073796,0.0035456896
0.0013821493,0.0022184504,0.0035634723
0.0013890357,0.0022295036,0.003581227
0.0013959114,0.0022405395,0.0035989543
0.0014027765,0.002251558,0.0036166531
0.0014096305,0.0022625593,0.0036343243
0.0014164736,0.002273543,0.0036519677
0.0014233062,0.0022845096,0.003669583
0.0014301278,0.0022954587,0.0036871706
0.0014369385,0.0023063903,0.0037047302
0.0014437386,0.0023173047,0.0037222619
0.0014505278,0.002328202,0.0037397656
0.0014573061,0.0023390814,0.0037572419
0.0014640737,0.0023499439,0.00377469
0.0014708305,0.0023607889,0.0037921101
0.0014775766,0.0023716167,0.0038095028
0.0014843117,0.002382427,0.0038268676
0.0014910361,0.00239322,0.0038442044
0.0014977497,0.002403996,0.0038615132
0.0015044525,0.0024147544,0.0038787946
0.0015111447,0.0024254953,0.003896048
0.001517826,0.002436219,0.003913274
0.0015244964,0.0024469257,0.003930472
0.0015311561,0.002457615,0.0039476417
0.0015378051,0.002468287,0.003964784
0.0015444433,0.0024789413,0.0039818985
0.0015510707,0.002489579,0.003998985
0.0015576873,0.002500199,0.004016044
0.0015642934,0.002510802,0.0040330756
0.0015708884,0.0025213875,0.0040500793
0.0015774729,0.002531956,0.004067055
0.0015840465,0.002542507,0.0040840036
0.0015906093,0.0025530409,0.004100924
0.0015971615,0.0025635574,0.0041178167
0.001603703,0.0025740569,0.0041346815
0.0016102337,0.0025845391,0.004151519
0.0016167536,0.0025950037,0.004168329
0.0016232629,0.0026054515,0.004185111
0.0016297613,0.002615882,0.0042018653
0.0016362492,0.0026262952,0.004218592
0.0016427262,0.0026366913,0.004235291
0.0016491925,0.00264707,0.0042519625
0.0016556482,0.0026574319,0.004268606
0.0016620931,0.0026677763,0.004285223
0.0016685273,0.0026781035,0.004301811
0.0016749508,0.0026884135,0.004318373
0.0016813637,0.0026987065,0.004334906
0.0016877658,0.0027089824,0.004351412
0.0016941571,0.002719241,0.0043678903
0.0017005379,0.0027294823,0.004384341
0.0017069079,0.0027397065,0.0044007646
0.0017132673,0.0027499138,0.00441716
0.0017196159,0.0027601037,0.004433528
0.0017259539,0.0027702765,0.0044498686
0.0017322812,0.0027804323,0.0044661816
0.0017385979,0.0027905707,0.004482467
0.001744904,0.0028006923,0.0044987253
0.0017511992,0.0028107967,0.004514956
0.0017574839,0.0028208839,0.004531159
0.0017637579,0.0028309543,0.0045473347
0.0017700213,0.002841007,0.004563483
0.001776274,0.0028510431,0.0045796037
0.001782516,0.0028610618,0.004595697
0.0017887474,0.0028710635,0.0046117627
0.0017949681,0.0028810482,0.004627801
0.0018011782,0.0028910157,0.004643812
0.0018073778,0.0029009664,0.004659795
0.0018135667,0.0029109,0.0046757516
0.0018197448,0.0029208164,0.0046916804
0.0018259125,0.0029307157,0.0047075814
0.0018320695,0.0029405982,0.0047234553
0.0018382159,0.0029504634,0.0047393017
0.0018443516,0.0029603117,0.004755121
0.0018504768,0.0029701428,0.004770913
0.0018565914,0.002979957,0.0047866777
0.0018626953,0.0029897543,0.0048024147
0.0018687887,0.0029995346,0.0048181247
0.0018748716,0.003009298,0.0048338072
0.0018809437,0.0030190442,0.004849463
0.0018870053,0.0030287732,0.004865091
0.0018930563,0.0030384855,0.0048806914
0.0018990968,0.0030481806,0.004896265
0.0019051266,0.003057859,0.004911811
0.0019111459,0.0030675204,0.00492733
0.0019171545,0.0030771645,0.004942822
0.0019231527,0.003086792,0.0049582864
0.0019291403,0.0030964024,0.004973723
0.0019351174,0.003105996,0.004989133
